RecipeID,Recipe Name,Tier,Recipe Summary,Brew Summary,Amount of Ingredients,Amount of Potions,Total Magimin,Rarity,Stars,Cost,Value,Profit,Profit Ratio,Unique ingredient string,Unique Ingredient ID's,,,,,,,,,,,,,,count unique ingredients,,,,,,,,,,,,,
perf3478,Petrification Cure,3,"4x Crag Crab
4x Ogre's Shadow
4x Rotfly Matriarch",6x Superior Petrification Cure 1*,12,6,512,Superior,1,856,3806,2950,3.446,"35,132,155",35,132,155,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3479,Radiation Tonic,4,"1x Crag Crab
1x Qilin's Tri-Horn
1x Unicorn Horn",1x Common Radiation Tonic 0*,3,1,64,Common,0,99,59,-40,-0.409,"35,145,195",35,145,195,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3480,Radiation Tonic,4,"2x Crag Crab
2x Qilin's Tri-Horn
2x Unicorn Horn",3x Common Radiation Tonic 4*,6,3,128,Common,4,198,281,83,0.420,"35,145,195",35,145,195,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3481,Radiation Tonic,4,"3x Crag Crab
3x Qilin's Tri-Horn
3x Unicorn Horn",4x Greater Radiation Tonic 1*,9,4,192,Greater,1,297,592,295,0.994,"35,145,195",35,145,195,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3482,Radiation Tonic,4,"4x Crag Crab
4x Qilin's Tri-Horn
4x Unicorn Horn",6x Greater Radiation Tonic 4*,12,6,256,Greater,4,396,1265,869,2.195,"35,145,195",35,145,195,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3483,Stamina Potion,2,"1x Crag Crab
1x River Calamari
1x Swamp Octopus",1x Common Stamina Potion 0*,3,1,64,Common,0,98,50,-48,-0.495,"35,149,190",35,149,190,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3484,Stamina Potion,2,"2x Crag Crab
2x River Calamari
2x Swamp Octopus",3x Common Stamina Potion 4*,6,3,128,Common,4,196,238,42,0.214,"35,149,190",35,149,190,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3485,Stamina Potion,2,"3x Crag Crab
3x River Calamari
3x Swamp Octopus",4x Greater Stamina Potion 1*,9,4,192,Greater,1,294,501,207,0.705,"35,149,190",35,149,190,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3486,Stamina Potion,2,"4x Crag Crab
4x River Calamari
4x Swamp Octopus",6x Greater Stamina Potion 4*,12,6,256,Greater,4,392,1070,678,1.731,"35,149,190",35,149,190,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3487,Stamina Potion,2,"1x Crag Crab
2x Rock Salt",1x Common Stamina Potion 2*,3,1,96,Common,2,211,63,-148,-0.703,"35,151",35,151,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0
perf3488,Stamina Potion,2,"2x Crag Crab
4x Rock Salt",3x Greater Stamina Potion 1*,6,3,192,Greater,1,422,376,-46,-0.109,"35,151",35,151,,,,,,,,,,,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0
perf3489,Stamina Potion,2,"3x Crag Crab
6x Rock Salt",4x Greater Stamina Potion 5*,9,4,288,Greater,5,633,803,170,0.268,"35,151",35,151,,,,,,,,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0
perf3490,Stamina Potion,2,"4x Crag Crab
8x Rock Salt",6x Grand Stamina Potion 3*,12,6,384,Grand,3,844,2141,1297,1.537,"35,151",35,151,,,,,,,,,,,,,4,8,0,0,0,0,0,0,0,0,0,0,0,0
perf3491,Radiation Tonic,4,"1x Crag Crab
1x Rotfly Adult
1x Rotfly Cocoon",1x Common Radiation Tonic 0*,3,1,64,Common,0,138,59,-79,-0.576,"35,152,153",35,152,153,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3492,Radiation Tonic,4,"2x Crag Crab
2x Rotfly Adult
2x Rotfly Cocoon",3x Common Radiation Tonic 4*,6,3,128,Common,4,276,281,5,0.019,"35,152,153",35,152,153,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3493,Radiation Tonic,4,"3x Crag Crab
3x Rotfly Adult
3x Rotfly Cocoon",4x Greater Radiation Tonic 1*,9,4,192,Greater,1,414,592,178,0.431,"35,152,153",35,152,153,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3494,Radiation Tonic,4,"4x Crag Crab
4x Rotfly Adult
4x Rotfly Cocoon",6x Greater Radiation Tonic 4*,12,6,256,Greater,4,552,1265,713,1.292,"35,152,153",35,152,153,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3495,Radiation Tonic,4,"1x Crag Crab
1x Rotfly Cocoon
1x Thunderbird's Molted Feather",1x Common Radiation Tonic 1*,3,1,84,Common,1,160,66,-94,-0.589,"35,153,192",35,153,192,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3496,Radiation Tonic,4,"2x Crag Crab
2x Rotfly Cocoon
2x Thunderbird's Molted Feather",3x Greater Radiation Tonic 0*,6,3,168,Greater,0,320,395,75,0.234,"35,153,192",35,153,192,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3497,Radiation Tonic,4,"3x Crag Crab
3x Rotfly Cocoon
3x Thunderbird's Molted Feather",4x Greater Radiation Tonic 4*,9,4,252,Greater,4,480,843,363,0.757,"35,153,192",35,153,192,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3498,Radiation Tonic,4,"4x Crag Crab
4x Rotfly Cocoon
4x Thunderbird's Molted Feather",6x Grand Radiation Tonic 1*,12,6,336,Grand,1,640,1999,1359,2.124,"35,153,192",35,153,192,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3499,Shadow Tonic,2,"1x Crag Crab
1x Salamander's Fiery Tongue
1x Serpent's Slippery Tongue",1x Common Shadow Tonic 0*,3,1,64,Common,0,103,54,-49,-0.476,"35,161,168",35,161,168,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3500,Shadow Tonic,2,"2x Crag Crab
2x Salamander's Fiery Tongue
2x Serpent's Slippery Tongue",3x Common Shadow Tonic 4*,6,3,128,Common,4,206,259,53,0.260,"35,161,168",35,161,168,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3501,Shadow Tonic,2,"3x Crag Crab
3x Salamander's Fiery Tongue
3x Serpent's Slippery Tongue",4x Greater Shadow Tonic 1*,9,4,192,Greater,1,309,547,238,0.769,"35,161,168",35,161,168,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3502,Shadow Tonic,2,"4x Crag Crab
4x Salamander's Fiery Tongue
4x Serpent's Slippery Tongue",6x Greater Shadow Tonic 4*,12,6,256,Greater,4,412,1168,756,1.834,"35,161,168",35,161,168,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3503,Radiation Tonic,4,"1x Crag Crab
2x Sequined Custard",1x Common Radiation Tonic 4*,3,1,128,Common,4,243,94,-149,-0.614,"35,167",35,167,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0
perf3504,Radiation Tonic,4,"2x Crag Crab
4x Sequined Custard",3x Greater Radiation Tonic 4*,6,3,256,Greater,4,486,633,147,0.301,"35,167",35,167,,,,,,,,,,,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0
perf3505,Radiation Tonic,4,"3x Crag Crab
6x Sequined Custard",4x Grand Radiation Tonic 3*,9,4,384,Grand,3,729,1687,958,1.314,"35,167",35,167,,,,,,,,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0
perf3506,Radiation Tonic,4,"4x Crag Crab
8x Sequined Custard",6x Superior Radiation Tonic 1*,12,6,512,Superior,1,972,4498,3526,3.627,"35,167",35,167,,,,,,,,,,,,,4,8,0,0,0,0,0,0,0,0,0,0,0,0
perf3507,Tolerance Potion,4,"1x Crag Crab
1x Shadowveil Pearl
1x Wraith Orchid",1x Common Tolerance Potion 0*,3,1,64,Common,0,132,63,-69,-0.523,"35,169,204",35,169,204,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3508,Tolerance Potion,4,"2x Crag Crab
2x Shadowveil Pearl
2x Wraith Orchid",3x Common Tolerance Potion 4*,6,3,128,Common,4,264,303,39,0.147,"35,169,204",35,169,204,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3509,Tolerance Potion,4,"3x Crag Crab
3x Shadowveil Pearl
3x Wraith Orchid",4x Greater Tolerance Potion 1*,9,4,192,Greater,1,396,638,242,0.611,"35,169,204",35,169,204,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3510,Tolerance Potion,4,"4x Crag Crab
4x Shadowveil Pearl
4x Wraith Orchid",6x Greater Tolerance Potion 4*,12,6,256,Greater,4,528,1362,834,1.580,"35,169,204",35,169,204,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3511,Stamina Potion,2,"1x Creeping Mildew
1x Fairy Flower Bloom
1x Fairy Flower Bud",1x Common Stamina Potion 2*,3,1,96,Common,2,150,63,-87,-0.582,"36,64,65",36,64,65,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3512,Stamina Potion,2,"2x Creeping Mildew
2x Fairy Flower Bloom
2x Fairy Flower Bud",3x Greater Stamina Potion 1*,6,3,192,Greater,1,300,376,76,0.253,"36,64,65",36,64,65,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3513,Stamina Potion,2,"3x Creeping Mildew
3x Fairy Flower Bloom
3x Fairy Flower Bud",4x Greater Stamina Potion 5*,9,4,288,Greater,5,450,803,353,0.784,"36,64,65",36,64,65,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3514,Stamina Potion,2,"4x Creeping Mildew
4x Fairy Flower Bloom
4x Fairy Flower Bud",6x Grand Stamina Potion 3*,12,6,384,Grand,3,600,2141,1541,2.568,"36,64,65",36,64,65,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3515,Stamina Potion,2,"1x Creeping Mildew
1x Fairy Flower Bud
1x Sea Salt",1x Common Stamina Potion 4*,3,1,116,Common,4,170,79,-91,-0.534,"36,65,164",36,65,164,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3516,Stamina Potion,2,"2x Creeping Mildew
2x Fairy Flower Bud
2x Sea Salt",3x Greater Stamina Potion 3*,6,3,232,Greater,3,340,476,136,0.399,"36,65,164",36,65,164,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3517,Stamina Potion,2,"3x Creeping Mildew
3x Fairy Flower Bud
3x Sea Salt",4x Grand Stamina Potion 2*,9,4,348,Grand,2,510,1269,759,1.488,"36,65,164",36,65,164,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3518,Stamina Potion,2,"4x Creeping Mildew
4x Fairy Flower Bud
4x Sea Salt",6x Grand Stamina Potion 5*,12,6,464,Grand,5,680,2709,2029,2.985,"36,65,164",36,65,164,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3519,Petrification Cure,3,"1x Creeping Mildew
1x Ogre's Shadow
1x Silver Stag Antler",1x Greater Petrification Cure 1*,3,1,192,Greater,1,238,125,-113,-0.474,"36,132,173",36,132,173,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3520,Petrification Cure,3,"2x Creeping Mildew
2x Ogre's Shadow
2x Silver Stag Antler",3x Grand Petrification Cure 3*,6,3,384,Grand,3,476,1070,594,1.249,"36,132,173",36,132,173,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3521,Petrification Cure,3,"3x Creeping Mildew
3x Ogre's Shadow
3x Silver Stag Antler",4x Superior Petrification Cure 2*,9,4,576,Superior,2,714,2854,2140,2.998,"36,132,173",36,132,173,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3522,Petrification Cure,3,"4x Creeping Mildew
4x Ogre's Shadow
4x Silver Stag Antler",6x Masterwork Petrification Cure 0*,12,6,768,Masterwork,0,952,7612,6660,6.996,"36,132,173",36,132,173,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3523,Stamina Potion,2,"1x Creeping Mildew
1x River Calamari
1x Swamp Octopus",1x Common Stamina Potion 2*,3,1,96,Common,2,115,63,-52,-0.455,"36,149,190",36,149,190,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3524,Stamina Potion,2,"2x Creeping Mildew
2x River Calamari
2x Swamp Octopus",3x Greater Stamina Potion 1*,6,3,192,Greater,1,230,376,146,0.634,"36,149,190",36,149,190,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3525,Stamina Potion,2,"3x Creeping Mildew
3x River Calamari
3x Swamp Octopus",4x Greater Stamina Potion 5*,9,4,288,Greater,5,345,803,458,1.327,"36,149,190",36,149,190,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3526,Stamina Potion,2,"4x Creeping Mildew
4x River Calamari
4x Swamp Octopus",6x Grand Stamina Potion 3*,12,6,384,Grand,3,460,2141,1681,3.654,"36,149,190",36,149,190,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3527,Insight Enhancer,3,"1x Creeping Mildew
1x River-Pixie's Shell
1x Space Nautilus's Shell",1x Greater Insight Enhancer 0*,3,1,160,Greater,0,205,122,-83,-0.407,"36,150,179",36,150,179,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3528,Insight Enhancer,3,"2x Creeping Mildew
2x River-Pixie's Shell
2x Space Nautilus's Shell",3x Grand Insight Enhancer 1*,6,3,320,Grand,1,410,923,513,1.250,"36,150,179",36,150,179,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3529,Insight Enhancer,3,"3x Creeping Mildew
3x River-Pixie's Shell
3x Space Nautilus's Shell",4x Superior Insight Enhancer 0*,9,4,480,Superior,0,615,2460,1845,3.001,"36,150,179",36,150,179,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3530,Insight Enhancer,3,"4x Creeping Mildew
4x River-Pixie's Shell
4x Space Nautilus's Shell",6x Superior Insight Enhancer 4*,12,6,640,Superior,4,820,5912,5092,6.209,"36,150,179",36,150,179,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3531,Stamina Potion,2,"1x Creeping Mildew
2x Rock Salt",1x Common Stamina Potion 4*,3,1,128,Common,4,228,79,-149,-0.652,"36,151",36,151,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0
perf3532,Stamina Potion,2,"2x Creeping Mildew
4x Rock Salt",3x Greater Stamina Potion 4*,6,3,256,Greater,4,456,535,79,0.174,"36,151",36,151,,,,,,,,,,,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0
perf3533,Stamina Potion,2,"3x Creeping Mildew
6x Rock Salt",4x Grand Stamina Potion 3*,9,4,384,Grand,3,684,1427,743,1.087,"36,151",36,151,,,,,,,,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0
perf3534,Stamina Potion,2,"4x Creeping Mildew
8x Rock Salt",6x Superior Stamina Potion 1*,12,6,512,Superior,1,912,3806,2894,3.173,"36,151",36,151,,,,,,,,,,,,,4,8,0,0,0,0,0,0,0,0,0,0,0,0
perf3535,Fire Tonic,1,"2x Crocodile Tooth
1x Fairy Flower Bud",1x Minor Fire Tonic 4*,3,1,48,Minor,4,63,29,-34,-0.542,"37,65",37,65,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0
perf3536,Fire Tonic,1,"4x Crocodile Tooth
2x Fairy Flower Bud",3x Common Fire Tonic 2*,6,3,96,Common,2,126,154,28,0.220,"37,65",37,65,,,,,,,,,,,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0
perf3537,Fire Tonic,1,"6x Crocodile Tooth
3x Fairy Flower Bud",4x Common Fire Tonic 5*,9,4,144,Common,5,189,292,103,0.545,"37,65",37,65,,,,,,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,0,0,0
perf3538,Fire Tonic,1,"8x Crocodile Tooth
4x Fairy Flower Bud",6x Greater Fire Tonic 1*,12,6,192,Greater,1,252,615,363,1.441,"37,65",37,65,,,,,,,,,,,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0
perf3539,Sight Enhancer,1,"1x Crocodile Tooth
1x Eye of Newt
1x Feyberry",1x Minor Sight Enhancer 4*,3,1,40,Minor,4,58,32,-26,-0.448,"37,63,68",37,63,68,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3540,Sight Enhancer,1,"2x Crocodile Tooth
2x Eye of Newt
2x Feyberry",3x Common Sight Enhancer 1*,6,3,80,Common,1,116,152,36,0.309,"37,63,68",37,63,68,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3541,Sight Enhancer,1,"3x Crocodile Tooth
3x Eye of Newt
3x Feyberry",4x Common Sight Enhancer 4*,9,4,120,Common,4,174,288,114,0.657,"37,63,68",37,63,68,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3542,Sight Enhancer,1,"4x Crocodile Tooth
4x Eye of Newt
4x Feyberry",6x Greater Sight Enhancer 0*,12,6,160,Greater,0,232,608,376,1.619,"37,63,68",37,63,68,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3543,Fire Tonic,1,"1x Crocodile Tooth
1x Fairy Flower Bud
1x Mud Shrimp",1x Minor Fire Tonic 4*,3,1,48,Minor,4,69,29,-40,-0.582,"37,65,125",37,65,125,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3544,Fire Tonic,1,"2x Crocodile Tooth
2x Fairy Flower Bud
2x Mud Shrimp",3x Common Fire Tonic 2*,6,3,96,Common,2,138,154,16,0.114,"37,65,125",37,65,125,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3545,Fire Tonic,1,"3x Crocodile Tooth
3x Fairy Flower Bud
3x Mud Shrimp",4x Common Fire Tonic 5*,9,4,144,Common,5,207,292,85,0.410,"37,65,125",37,65,125,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3546,Fire Tonic,1,"4x Crocodile Tooth
4x Fairy Flower Bud
4x Mud Shrimp",6x Greater Fire Tonic 1*,12,6,192,Greater,1,276,615,339,1.229,"37,65,125",37,65,125,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3547,Fire Tonic,1,"1x Crocodile Tooth
1x Fairy Flower Bud
1x Sack of Slime",1x Minor Fire Tonic 3*,3,1,36,Minor,3,50,26,-24,-0.487,"37,65,160",37,65,160,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3548,Fire Tonic,1,"2x Crocodile Tooth
2x Fairy Flower Bud
2x Sack of Slime",3x Common Fire Tonic 0*,6,3,72,Common,0,100,122,22,0.215,"37,65,160",37,65,160,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3549,Fire Tonic,1,"3x Crocodile Tooth
3x Fairy Flower Bud
3x Sack of Slime",4x Common Fire Tonic 3*,9,4,108,Common,3,150,231,81,0.538,"37,65,160",37,65,160,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3550,Fire Tonic,1,"4x Crocodile Tooth
4x Fairy Flower Bud
4x Sack of Slime",6x Common Fire Tonic 5*,12,6,144,Common,5,200,438,238,1.189,"37,65,160",37,65,160,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3551,Fire Tonic,1,"1x Crocodile Tooth
1x Feyberry
1x Kappa Pheromones",1x Minor Fire Tonic 3*,3,1,32,Minor,3,37,26,-11,-0.307,"37,68,99",37,68,99,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3552,Fire Tonic,1,"2x Crocodile Tooth
2x Feyberry
2x Kappa Pheromones",3x Common Fire Tonic 0*,6,3,64,Common,0,74,122,48,0.642,"37,68,99",37,68,99,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3553,Fire Tonic,1,"3x Crocodile Tooth
3x Feyberry
3x Kappa Pheromones",4x Common Fire Tonic 2*,9,4,96,Common,2,111,205,94,0.847,"37,68,99",37,68,99,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3554,Fire Tonic,1,"4x Crocodile Tooth
4x Feyberry
4x Kappa Pheromones",6x Common Fire Tonic 4*,12,6,128,Common,4,148,389,241,1.630,"37,68,99",37,68,99,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3555,Fire Tonic,1,"1x Crocodile Tooth
1x Feyberry
1x Nessie Pheromones",1x Common Fire Tonic 0*,3,1,64,Common,0,74,41,-33,-0.453,"37,68,128",37,68,128,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3556,Fire Tonic,1,"2x Crocodile Tooth
2x Feyberry
2x Nessie Pheromones",3x Common Fire Tonic 4*,6,3,128,Common,4,148,195,47,0.315,"37,68,128",37,68,128,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3557,Fire Tonic,1,"3x Crocodile Tooth
3x Feyberry
3x Nessie Pheromones",4x Greater Fire Tonic 1*,9,4,192,Greater,1,222,410,188,0.847,"37,68,128",37,68,128,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3558,Fire Tonic,1,"4x Crocodile Tooth
4x Feyberry
4x Nessie Pheromones",6x Greater Fire Tonic 4*,12,6,256,Greater,4,296,876,580,1.959,"37,68,128",37,68,128,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3559,Fire Tonic,1,"1x Crocodile Tooth
1x Feyberry
1x Ogre's Shadow",1x Common Fire Tonic 1*,3,1,88,Common,1,98,46,-52,-0.535,"37,68,132",37,68,132,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3560,Fire Tonic,1,"2x Crocodile Tooth
2x Feyberry
2x Ogre's Shadow",3x Greater Fire Tonic 1*,6,3,176,Greater,1,196,308,112,0.569,"37,68,132",37,68,132,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3561,Fire Tonic,1,"3x Crocodile Tooth
3x Feyberry
3x Ogre's Shadow",4x Greater Fire Tonic 5*,9,4,264,Greater,5,294,657,363,1.234,"37,68,132",37,68,132,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3562,Fire Tonic,1,"4x Crocodile Tooth
4x Feyberry
4x Ogre's Shadow",6x Grand Fire Tonic 2*,12,6,352,Grand,2,392,1557,1165,2.972,"37,68,132",37,68,132,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3563,Fire Tonic,1,"1x Crocodile Tooth
1x Feyberry
1x Warg Pheromones",1x Minor Fire Tonic 4*,3,1,48,Minor,4,50,29,-21,-0.423,"37,68,197",37,68,197,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3564,Fire Tonic,1,"2x Crocodile Tooth
2x Feyberry
2x Warg Pheromones",3x Common Fire Tonic 2*,6,3,96,Common,2,100,154,54,0.538,"37,68,197",37,68,197,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3565,Fire Tonic,1,"3x Crocodile Tooth
3x Feyberry
3x Warg Pheromones",4x Common Fire Tonic 5*,9,4,144,Common,5,150,292,142,0.946,"37,68,197",37,68,197,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3566,Fire Tonic,1,"4x Crocodile Tooth
4x Feyberry
4x Warg Pheromones",6x Greater Fire Tonic 1*,12,6,192,Greater,1,200,615,415,2.075,"37,68,197",37,68,197,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3567,Sight Enhancer,1,"1x Crocodile Tooth
1x Figment Pomme
1x Sphinx Flea",1x Common Sight Enhancer 0*,3,1,60,Common,0,81,45,-36,-0.444,"37,69,181",37,69,181,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3568,Sight Enhancer,1,"2x Crocodile Tooth
2x Figment Pomme
2x Sphinx Flea",3x Common Sight Enhancer 4*,6,3,120,Common,4,162,216,54,0.335,"37,69,181",37,69,181,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3569,Sight Enhancer,1,"3x Crocodile Tooth
3x Figment Pomme
3x Sphinx Flea",4x Greater Sight Enhancer 1*,9,4,180,Greater,1,243,456,213,0.875,"37,69,181",37,69,181,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3570,Sight Enhancer,1,"4x Crocodile Tooth
4x Figment Pomme
4x Sphinx Flea",6x Greater Sight Enhancer 4*,12,6,240,Greater,4,324,973,649,2.003,"37,69,181",37,69,181,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3571,Poison Cure,1,"1x Crocodile Tooth
1x Horned Jelly
1x Murkwater Pearl",1x Minor Poison Cure 4*,3,1,48,Minor,4,67,30,-37,-0.546,"37,91,126",37,91,126,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3572,Poison Cure,1,"2x Crocodile Tooth
2x Horned Jelly
2x Murkwater Pearl",3x Common Poison Cure 2*,6,3,96,Common,2,134,162,28,0.211,"37,91,126",37,91,126,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3573,Poison Cure,1,"3x Crocodile Tooth
3x Horned Jelly
3x Murkwater Pearl",4x Common Poison Cure 5*,9,4,144,Common,5,201,308,107,0.533,"37,91,126",37,91,126,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf3574,Poison Cure,1,"4x Crocodile Tooth
4x Horned Jelly
4x Murkwater Pearl",6x Greater Poison Cure 1*,12,6,192,Greater,1,268,649,381,1.423,"37,91,126",37,91,126,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf3575,Fire Tonic,1,"1x Crocodile Tooth
1x Horned Jelly
1x Rotfly Cocoon",1x Minor Fire Tonic 4*,3,1,48,Minor,4,65,29,-36,-0.556,"37,91,153",37,91,153,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf3576,Fire Tonic,1,"2x Crocodile Tooth
2x Horned Jelly
2x Rotfly Cocoon",3x Common Fire Tonic 2*,6,3,96,Common,2,130,154,24,0.183,"37,91,153",37,91,153,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf3577,Fire Tonic,1,"3x Crocodile Tooth
3x Horned Jelly
3x Rotfly Cocoon",4x Common Fire Tonic 5*,9,4,144,Common,5,195,292,97,0.497,"37,91,153",37,91,153,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
